energy_loss,epoch,perceptual_loss,reconstruction_loss,step,train_loss
-0.0,0,0.7516911625862122,0.5000209212303162,149,1.2517120838165283
0.0,0,0.7605498433113098,0.5203403234481812,151,1.2808902263641357
-0.0,0,0.7519946098327637,0.5023706555366516,153,1.2543652057647705
-0.0,0,0.7387915253639221,0.49051153659820557,155,1.2293031215667725
0.0,0,0.7151047587394714,0.5035549402236938,157,1.2186596393585205
-0.0,0,0.7328778505325317,0.49254342913627625,159,1.2254213094711304
0.0,0,0.725352942943573,0.4970633387565613,161,1.2224162817001343
0.0,0,0.7357266545295715,0.5181065797805786,163,1.253833293914795
0.0,0,0.7180701494216919,0.47398820519447327,165,1.1920583248138428
-0.0,0,0.7249740362167358,0.5195408463478088,167,1.2445149421691895
0.0,0,0.6832811236381531,0.48452672362327576,169,1.1678078174591064
-0.0,0,0.717035710811615,0.5332921743392944,171,1.2503278255462646
-0.0,0,0.7157478332519531,0.45860329270362854,173,1.1743510961532593
-0.0,0,0.7155124545097351,0.5415531992912292,175,1.2570656538009644
0.0,0,0.7193241119384766,0.5121810436248779,177,1.2315051555633545
-0.0,0,0.6892777681350708,0.48833510279655457,179,1.1776129007339478
0.0,0,0.6930139660835266,0.5082123875617981,181,1.2012263536453247
-0.0,0,0.6995746493339539,0.49181854724884033,183,1.1913931369781494
-0.0,0,0.7109122276306152,0.5039955377578735,185,1.2149077653884888
-0.0,0,0.7174496054649353,0.5244482159614563,187,1.2418978214263916
-0.0,0,0.6838861703872681,0.4857182800769806,189,1.1696044206619263
0.0,0,0.6835289001464844,0.4906045198440552,191,1.1741334199905396
-0.0,0,0.6788371205329895,0.4639739394187927,193,1.1428110599517822
0.0,0,0.6725760698318481,0.516858696937561,195,1.1894347667694092
0.0,0,0.6983093023300171,0.47681674361228943,197,1.175126075744629
0.0,0,0.6356657147407532,0.42453888058662415,199,1.0602046251296997
-0.0,1,0.6845620274543762,0.48424771428108215,201,1.1688097715377808
-0.0,1,0.6732057929039001,0.48125573992729187,203,1.1544615030288696
0.0,1,0.6602911353111267,0.5257208347320557,205,1.1860120296478271
-0.0,1,0.6787146925926208,0.4967310130596161,207,1.1754456758499146
-0.0,1,0.6640433669090271,0.45658987760543823,209,1.1206332445144653
-0.0,1,0.6620136499404907,0.44086018204689026,211,1.1028738021850586
-0.0,1,0.6548358201980591,0.4871629774570465,213,1.1419987678527832
-0.0,1,0.6541253924369812,0.43310946226119995,215,1.0872348546981812
0.0,1,0.6634787917137146,0.4611874520778656,217,1.1246662139892578
-0.0,1,0.6377851366996765,0.4622734785079956,219,1.1000585556030273
-0.0,1,0.639541745185852,0.46846655011177063,221,1.1080082654953003
0.0,1,0.6247564554214478,0.4594518840312958,223,1.084208369255066
0.0,1,0.614468514919281,0.41623759269714355,225,1.0307061672210693
0.0,1,0.6247864365577698,0.47808966040611267,227,1.10287606716156
-0.0,1,0.6382020115852356,0.4927923381328583,229,1.1309943199157715
-0.0,1,0.6138383150100708,0.5029027462005615,231,1.1167410612106323
-0.0,1,0.6195682883262634,0.47579747438430786,233,1.0953657627105713
-0.0,1,0.6298901438713074,0.49571552872657776,235,1.1256057024002075
-0.0,1,0.5884855389595032,0.4271385371685028,237,1.0156240463256836
-0.0,1,0.618908166885376,0.40927502512931824,239,1.0281832218170166
0.0,1,0.6234840750694275,0.4625909924507141,241,1.0860750675201416
-0.0,1,0.6308005452156067,0.536230206489563,243,1.1670308113098145
-0.0,1,0.6033286452293396,0.4890386760234833,245,1.0923672914505005
-0.0,1,0.6040915846824646,0.49881190061569214,247,1.1029034852981567
-0.0,1,0.6066004633903503,0.4930289387702942,249,1.0996294021606445
0.0,1,0.574654757976532,0.4936504364013672,251,1.068305253982544
-0.0,1,0.6015186309814453,0.49511757493019104,253,1.096636176109314
-0.0,1,0.5998598337173462,0.5210514664649963,255,1.1209113597869873
0.0,1,0.6140700578689575,0.4802929162979126,257,1.0943629741668701
-0.0,1,0.586467444896698,0.43983709812164307,259,1.0263044834136963
0.0,1,0.6022232174873352,0.4911401569843292,261,1.0933634042739868
-0.0,1,0.591397762298584,0.47996777296066284,263,1.0713655948638916
-0.0,1,0.5980793237686157,0.5331995487213135,265,1.1312788724899292
0.0,1,0.5894310474395752,0.5326972603797913,267,1.1221282482147217
0.0,1,0.5527527928352356,0.4138735830783844,269,0.9666264057159424
-0.0,1,0.586239755153656,0.439188152551651,271,1.0254279375076294
0.0,1,0.5680214762687683,0.48520907759666443,273,1.0532305240631104
0.0,1,0.5411069989204407,0.39268091320991516,275,0.9337879419326782
-0.0,1,0.561428427696228,0.5299097299575806,277,1.0913381576538086
0.0,1,0.5760881900787354,0.5273903608322144,279,1.1034785509109497
0.0,1,0.5710468888282776,0.49409961700439453,281,1.0651464462280273
0.0,1,0.5944567918777466,0.5610832571983337,283,1.1555399894714355
0.0,1,0.545443594455719,0.4345383048057556,285,0.9799818992614746
0.0,1,0.5468229651451111,0.5342890620231628,287,1.081112027168274
-0.0,1,0.5722795724868774,0.5529794692993164,289,1.1252590417861938
0.0,1,0.5696229338645935,0.5289979577064514,291,1.098620891571045
-0.0,1,0.5208708047866821,0.3896386921405792,293,0.910509467124939
0.0,1,0.5749536752700806,0.6108028888702393,295,1.1857565641403198
0.0,1,0.5819550156593323,0.5539778470993042,297,1.1359329223632812
0.0,1,0.5426846146583557,0.41228169202804565,299,0.9549663066864014
-0.0,1,0.5564767718315125,0.499613493680954,301,1.056090235710144
-0.0,1,0.5357568860054016,0.46057116985321045,303,0.9963280558586121
-0.0,1,0.5686005353927612,0.506932258605957,305,1.0755327939987183
0.0,1,0.5609422922134399,0.526832103729248,307,1.087774395942688
-0.0,1,0.5558028221130371,0.526879608631134,309,1.0826823711395264
-0.0,1,0.5422336459159851,0.46958932280540466,311,1.0118229389190674
-0.0,1,0.5840843915939331,0.5599023103713989,313,1.143986701965332
0.0,1,0.5583905577659607,0.5417082905769348,315,1.1000988483428955
-0.0,1,0.5425243377685547,0.49615415930747986,317,1.038678526878357
0.0,1,0.5711669921875,0.5380253791809082,319,1.1091923713684082
0.0,1,0.5439209342002869,0.48469278216362,321,1.0286136865615845
0.0,1,0.5818921327590942,0.5330890417098999,323,1.1149811744689941
-0.0,1,0.5680072903633118,0.5375819206237793,325,1.1055891513824463
0.0,1,0.5548645257949829,0.5322716236114502,327,1.087136149406433
0.0,1,0.5697557926177979,0.5970892310142517,329,1.1668450832366943
-0.0,1,0.5312982201576233,0.4669300615787506,331,0.9982283115386963
-0.0,1,0.534419596195221,0.48408469557762146,333,1.01850426197052
-0.0,1,0.5261672139167786,0.4348425567150116,335,0.9610097408294678
0.0,1,0.5028981566429138,0.4802927076816559,337,0.9831908941268921
-0.0,1,0.5619570016860962,0.6086841821670532,339,1.1706411838531494
-0.0,1,0.5344941020011902,0.4992902874946594,341,1.0337843894958496
-0.0,1,0.5433488488197327,0.5343319177627563,343,1.0776808261871338
-0.0,1,0.5530046820640564,0.5398891568183899,345,1.0928938388824463
0.0,1,0.5336597561836243,0.48580682277679443,347,1.0194666385650635
-0.0,1,0.5349902510643005,0.47693970799446106,349,1.011929988861084
0.0,1,0.5626213550567627,0.5857375264167786,351,1.1483588218688965
0.0,1,0.5348038673400879,0.4874344766139984,353,1.0222383737564087
-0.0,1,0.5651325583457947,0.5439680218696594,355,1.109100580215454
-0.0,1,0.52717524766922,0.4870838224887848,357,1.0142590999603271
0.0,1,0.547726571559906,0.5024439692497253,359,1.0501705408096313
-0.0,1,0.49777698516845703,0.4272269308567047,361,0.9250038862228394
-0.0,1,0.5184511542320251,0.45808738470077515,363,0.9765385389328003
-0.0,1,0.5338517427444458,0.5072064399719238,365,1.0410581827163696
0.0,1,0.5592482089996338,0.5552695393562317,367,1.1145176887512207
0.0,1,0.5418125987052917,0.5363771915435791,369,1.0781898498535156
-0.0,1,0.5096626281738281,0.47409072518348694,371,0.9837533235549927
0.0,1,0.5183624625205994,0.467707097530365,373,0.9860695600509644
-0.0,1,0.5162970423698425,0.5154461860656738,375,1.0317432880401611
-0.0,1,0.4918536841869354,0.408162921667099,377,0.9000166058540344
-0.0,1,0.5063329935073853,0.519091784954071,379,1.0254247188568115
0.0,1,0.5584818720817566,0.6558704376220703,381,1.2143523693084717
-0.0,1,0.5073060393333435,0.4939703345298767,383,1.0012763738632202
0.0,1,0.5294933915138245,0.5044376850128174,385,1.033931016921997
-0.0,1,0.5338644981384277,0.522616982460022,387,1.0564814805984497
-0.0,1,0.5226141810417175,0.5149135589599609,389,1.0375277996063232
-0.0,1,0.4990929067134857,0.46492233872413635,391,0.9640152454376221
-0.0,1,0.5011009573936462,0.5202012062072754,393,1.0213022232055664
-0.0,1,0.5205954909324646,0.5589306354522705,395,1.0795261859893799
-0.0,1,0.524798572063446,0.5236855149269104,397,1.0484840869903564
0.0,1,0.4866692125797272,0.4363543391227722,399,0.9230235815048218
0.0,2,0.49074774980545044,0.47535672783851624,401,0.9661045074462891
-0.0,2,0.5012977719306946,0.5318820476531982,403,1.033179759979248
0.0,2,0.5048984885215759,0.4643746614456177,405,0.9692731499671936
0.0,2,0.5284871459007263,0.5801267027854919,407,1.1086138486862183
-0.0,2,0.5322811007499695,0.5189954042434692,409,1.051276445388794
0.0,2,0.5233158469200134,0.5188789963722229,411,1.0421948432922363
0.0,2,0.5152104496955872,0.4876612722873688,413,1.0028717517852783
0.0,2,0.5062999725341797,0.528232216835022,415,1.0345321893692017
-0.0,2,0.5348824858665466,0.5117704272270203,417,1.046652913093567
0.0,2,0.5288590788841248,0.49656495451927185,419,1.0254240036010742
0.0,2,0.5112759470939636,0.45955318212509155,421,0.9708291292190552
0.0,2,0.5211371779441833,0.513536274433136,423,1.0346734523773193
-0.0,2,0.5112076997756958,0.4759151041507721,425,0.9871227741241455
0.0,2,0.5588713884353638,0.6130064725875854,427,1.1718778610229492
0.0,2,0.5177940130233765,0.5157209634780884,429,1.0335149765014648
0.0,2,0.5224084258079529,0.48979663848876953,431,1.0122051239013672
-0.0,2,0.521902859210968,0.5190073847770691,433,1.040910243988037
0.0,2,0.5040437579154968,0.49031686782836914,435,0.994360625743866
0.0,2,0.5097201466560364,0.4803978204727173,437,0.9901179671287537
0.0,2,0.5218310356140137,0.5706750154495239,439,1.0925060510635376
-0.0,2,0.5533590316772461,0.544557511806488,441,1.097916603088379
-0.0,2,0.4763888418674469,0.44563183188438416,443,0.922020673751831
0.0,2,0.5235916972160339,0.4536000192165375,445,0.977191686630249
0.0,2,0.5320077538490295,0.5570095181465149,447,1.0890172719955444
-0.0,2,0.5295860171318054,0.5424392819404602,449,1.0720252990722656
0.0,2,0.4849126935005188,0.4352688491344452,451,0.9201815128326416
0.0,2,0.521319568157196,0.5392593145370483,453,1.0605788230895996
0.0,2,0.5570432543754578,0.6147876977920532,455,1.1718308925628662
